,timestamp,event_name,source,fields,severity,message
1978,1664583241,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.3.10.2/30"", ""remote_peer_address"": ""11.3.10.1/30"", ""remote_id"": ""C-3""}]",info,2022-10-01 00:14:01: bgp_mgr[4404]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.10.1/30 changed state to up in device PE-10
1977,1664583241,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.2.10.2/30"", ""remote_peer_address"": ""11.2.10.1/30"", ""remote_id"": ""C-2""}]",info,2022-10-01 00:14:01: bgp_mgr[6988]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.10.1/30 changed state to up in device PE-10
1976,1664583241,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.1.10.2/30"", ""remote_peer_address"": ""11.1.10.1/30"", ""remote_id"": ""C-1""}]",info,2022-10-01 00:14:01: bgp_mgr[8326]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.1.10.1/30 changed state to up in device PE-10
2446,1664583301,interface_optics_fault,tun-1-1-41-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-41-1"", ""link_id"": ""tun-1-1-41-1""}]",critical,2022-10-01 00:15:01: lda_server[7415]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-41-1
2432,1664583301,interface_local_fault,11.3.97,"[{""device_name"": ""PE-97"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.97""}]",critical,"2022-10-01 00:15:01: npu_drvr[2461]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-3, Detected Local Fault"
2433,1664583301,interface_up,11.4.99,"[{""device_name"": ""PE-99"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.99""}]",info,2022-10-01 00:15:01: if_mgr[247]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-4 in device PE-99
2434,1664583301,interface_down,tun-1-1-11-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-11-1"", ""link_id"": ""tun-1-1-11-1""}]",error,2022-10-01 00:15:01: if_mgr[207]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-11-1 in device E-1-1
2435,1664583301,interface_down,tun-1-1-12-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-12-1"", ""link_id"": ""tun-1-1-12-1""}]",error,2022-10-01 00:15:01: if_mgr[1924]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-12-1 in device E-1-1
2436,1664583301,bgp_session_down,tun-1-1-13-1,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.13.11/30"", ""remote_peer_address"": ""1.1.13.12/30"", ""remote_id"": ""E-13-1""}]",critical,2022-10-01 00:15:01: bgp_mgr[3731]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.13.12/30 changed state to down in device E-1-1
2437,1664583301,bgp_session_up,tun-1-1-16-2,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.16.21/30"", ""remote_peer_address"": ""1.1.16.22/30"", ""remote_id"": ""E-16-2""}]",info,2022-10-01 00:15:01: bgp_mgr[1697]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.16.22/30 changed state to up in device E-1-1
2440,1664583301,interface_down,tun-1-1-24-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-24-2"", ""link_id"": ""tun-1-1-24-2""}]",error,2022-10-01 00:15:01: if_mgr[6273]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-24-2 in device E-1-1
2439,1664583301,interface_down,tun-1-1-21-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-21-1"", ""link_id"": ""tun-1-1-21-1""}]",error,2022-10-01 00:15:01: if_mgr[5940]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-21-1 in device E-1-1
2431,1664583301,interface_down,11.3.96,"[{""device_name"": ""PE-96"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.96""}]",error,2022-10-01 00:15:01: if_mgr[9854]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-3 in device PE-96
2441,1664583301,interface_optics_fault,tun-1-1-28-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-28-2"", ""link_id"": ""tun-1-1-28-2""}]",critical,2022-10-01 00:15:01: lda_server[6996]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-28-2
2442,1664583301,interface_up,tun-1-1-30-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-30-1"", ""link_id"": ""tun-1-1-30-1""}]",info,2022-10-01 00:15:01: if_mgr[7464]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-30-1 in device E-1-1
2443,1664583301,interface_down,tun-1-1-32-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-32-2"", ""link_id"": ""tun-1-1-32-2""}]",error,2022-10-01 00:15:01: if_mgr[3517]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-32-2 in device E-1-1
2444,1664583301,bgp_session_up,tun-1-1-34-1,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.34.11/30"", ""remote_peer_address"": ""1.1.34.12/30"", ""remote_id"": ""E-34-1""}]",info,2022-10-01 00:15:01: bgp_mgr[5930]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.34.12/30 changed state to up in device E-1-1
2445,1664583301,interface_local_fault,tun-1-1-40-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-40-2"", ""link_id"": ""tun-1-1-40-2""}]",critical,"2022-10-01 00:15:01: npu_drvr[6181]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-40-2, Detected Local Fault"
2438,1664583301,interface_down,tun-1-1-18-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-18-2"", ""link_id"": ""tun-1-1-18-2""}]",error,2022-10-01 00:15:01: if_mgr[4567]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-18-2 in device E-1-1
2430,1664583301,bgp_session_up,12.94.2,"[{""device_name"": ""PE-94"", ""local_address"": ""12.94.2.1/30"", ""remote_peer_address"": ""12.94.2.2/30"", ""remote_id"": ""E-94-2""}]",info,2022-10-01 00:15:01: bgp_mgr[2510]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.94.2.2/30 changed state to up in device PE-94
2427,1664583301,interface_local_fault,11.2.82,"[{""device_name"": ""PE-82"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.82""}]",critical,"2022-10-01 00:15:01: npu_drvr[599]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-2, Detected Local Fault"
2428,1664583301,interface_down,11.2.88,"[{""device_name"": ""PE-88"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.88""}]",error,2022-10-01 00:15:01: if_mgr[3104]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-2 in device PE-88
2412,1664583301,interface_local_fault,11.4.67,"[{""device_name"": ""PE-67"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.67""}]",critical,"2022-10-01 00:15:01: npu_drvr[4350]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-4, Detected Local Fault"
2413,1664583301,interface_optics_fault,11.4.69,"[{""device_name"": ""PE-69"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.69""}]",critical,2022-10-01 00:15:01: lda_server[8755]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-4
2414,1664583301,interface_down,11.1.70,"[{""device_name"": ""PE-70"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.70""}]",error,2022-10-01 00:15:01: if_mgr[1327]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-1 in device PE-70
2415,1664583301,bgp_session_up,11.2.70,"[{""device_name"": ""PE-70"", ""local_address"": ""11.2.70.2/30"", ""remote_peer_address"": ""11.2.70.1/30"", ""remote_id"": ""C-2""}]",info,2022-10-01 00:15:01: bgp_mgr[7879]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.70.1/30 changed state to up in device PE-70
2416,1664583301,interface_down,11.2.72,"[{""device_name"": ""PE-72"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.72""}]",error,2022-10-01 00:15:01: if_mgr[7]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-2 in device PE-72
2417,1664583301,interface_local_fault,11.2.72,"[{""device_name"": ""PE-72"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.72""}]",critical,"2022-10-01 00:15:01: npu_drvr[5462]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-2, Detected Local Fault"
2418,1664583301,bgp_session_up,12.72.1,"[{""device_name"": ""PE-72"", ""local_address"": ""12.72.1.1/30"", ""remote_peer_address"": ""12.72.1.2/30"", ""remote_id"": ""E-72-1""}]",info,2022-10-01 00:15:01: bgp_mgr[1182]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.72.1.2/30 changed state to up in device PE-72
2429,1664583301,interface_optics_fault,11.1.89,"[{""device_name"": ""PE-89"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.89""}]",critical,2022-10-01 00:15:01: lda_server[2640]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-1
2419,1664583301,interface_down,12.72.2,"[{""device_name"": ""PE-72"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.72.2""}]",error,2022-10-01 00:15:01: if_mgr[2222]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-2 in device PE-72
2421,1664583301,bgp_session_down,11.4.76,"[{""device_name"": ""PE-76"", ""local_address"": ""11.4.76.2/30"", ""remote_peer_address"": ""11.4.76.1/30"", ""remote_id"": ""C-4""}]",critical,2022-10-01 00:15:01: bgp_mgr[809]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.76.1/30 changed state to down in device PE-76
2422,1664583301,bgp_session_down,12.77.1,"[{""device_name"": ""PE-77"", ""local_address"": ""12.77.1.1/30"", ""remote_peer_address"": ""12.77.1.2/30"", ""remote_id"": ""E-77-1""}]",critical,2022-10-01 00:15:01: bgp_mgr[8404]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.77.1.2/30 changed state to down in device PE-77
2423,1664583301,interface_down,11.1.78,"[{""device_name"": ""PE-78"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.78""}]",error,2022-10-01 00:15:01: if_mgr[9166]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-1 in device PE-78
2424,1664583301,interface_local_fault,12.78.2,"[{""device_name"": ""PE-78"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.78.2""}]",critical,"2022-10-01 00:15:01: npu_drvr[5067]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-2-2, Detected Local Fault"
2425,1664583301,interface_down,11.2.79,"[{""device_name"": ""PE-79"", ""interface_name"": ""et-1-1-2"", ""link_id"": ""11.2.79""}]",error,2022-10-01 00:15:01: if_mgr[5471]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-2 in device PE-79
2426,1664583301,interface_down,12.80.2,"[{""device_name"": ""PE-80"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.80.2""}]",error,2022-10-01 00:15:01: if_mgr[3606]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-2 in device PE-80
2411,1664583301,bgp_session_up,11.3.67,"[{""device_name"": ""PE-67"", ""local_address"": ""11.3.67.2/30"", ""remote_peer_address"": ""11.3.67.1/30"", ""remote_id"": ""C-3""}]",info,2022-10-01 00:15:01: bgp_mgr[1885]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.67.1/30 changed state to up in device PE-67
2420,1664583301,interface_down,11.3.74,"[{""device_name"": ""PE-74"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.74""}]",error,2022-10-01 00:15:01: if_mgr[6761]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-3 in device PE-74
2447,1664583301,interface_down,tun-1-1-48-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-48-2"", ""link_id"": ""tun-1-1-48-2""}]",error,2022-10-01 00:15:01: if_mgr[5953]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-48-2 in device E-1-1
2470,1664583301,bgp_session_up,tun-100-1-4-2,"[{""device_name"": ""E-4-2"", ""local_address"": ""4.2.100.12/30"", ""remote_peer_address"": ""4.2.100.11/30"", ""remote_id"": ""E-100-1""}]",info,2022-10-01 00:15:01: bgp_mgr[5786]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 4.2.100.11/30 changed state to up in device E-4-2
2449,1664583301,interface_optics_fault,tun-1-1-53-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-53-2"", ""link_id"": ""tun-1-1-53-2""}]",critical,2022-10-01 00:15:01: lda_server[5469]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-53-2
2410,1664583301,interface_down,12.63.2,"[{""device_name"": ""PE-63"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.63.2""}]",error,2022-10-01 00:15:01: if_mgr[9240]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-2-2 in device PE-63
2471,1664583301,interface_up,12.7.2,"[{""device_name"": ""E-7-2"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.7.2""}]",info,2022-10-01 00:15:01: if_mgr[2132]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-1 in device E-7-2
2472,1664583301,interface_up,tun-1-2-8-1,"[{""device_name"": ""E-8-1"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-8-1""}]",info,2022-10-01 00:15:01: if_mgr[1171]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-1-2 in device E-8-1
2473,1664583301,interface_local_fault,tun-100-2-8-1,"[{""device_name"": ""E-8-1"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-8-1""}]",critical,"2022-10-01 00:15:01: npu_drvr[8405]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-100-2, Detected Local Fault"
2474,1664583301,interface_local_fault,tun-1-2-8-2,"[{""device_name"": ""E-8-2"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-8-2""}]",critical,"2022-10-01 00:15:01: npu_drvr[2061]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-1-2, Detected Local Fault"
2475,1664583301,interface_local_fault,tun-1-2-9-2,"[{""device_name"": ""E-9-2"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-9-2""}]",critical,"2022-10-01 00:15:01: npu_drvr[2016]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-1-2, Detected Local Fault"
2476,1664583301,interface_up,tun-100-2-11-2,"[{""device_name"": ""E-11-2"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-11-2""}]",info,2022-10-01 00:15:01: if_mgr[5209]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-100-2 in device E-11-2
2477,1664583301,interface_up,tun-1-1-14-2,"[{""device_name"": ""E-14-2"", ""interface_name"": ""tun-1-1"", ""link_id"": ""tun-1-1-14-2""}]",info,2022-10-01 00:15:01: if_mgr[988]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-1-1 in device E-14-2
2478,1664583301,interface_down,tun-100-2-15-2,"[{""device_name"": ""E-15-2"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-15-2""}]",error,2022-10-01 00:15:01: if_mgr[9929]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-100-2 in device E-15-2
2479,1664583301,interface_optics_fault,12.17.1,"[{""device_name"": ""E-17-1"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.17.1""}]",critical,2022-10-01 00:15:01: lda_server[9353]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-1
2480,1664583301,interface_down,tun-100-1-20-2,"[{""device_name"": ""E-20-2"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-20-2""}]",error,2022-10-01 00:15:01: if_mgr[1517]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-100-1 in device E-20-2
2481,1664583301,interface_down,tun-100-2-21-1,"[{""device_name"": ""E-21-1"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-21-1""}]",error,2022-10-01 00:15:01: if_mgr[3487]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-100-2 in device E-21-1
2482,1664583301,interface_optics_fault,12.22.1,"[{""device_name"": ""E-22-1"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.22.1""}]",critical,2022-10-01 00:15:01: lda_server[9552]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR et-1-1-1
2483,1664583301,bgp_session_up,tun-100-1-22-1,"[{""device_name"": ""E-22-1"", ""local_address"": ""22.1.100.12/30"", ""remote_peer_address"": ""22.1.100.11/30"", ""remote_id"": ""E-100-1""}]",info,2022-10-01 00:15:01: bgp_mgr[2666]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 22.1.100.11/30 changed state to up in device E-22-1
2484,1664583301,interface_local_fault,12.24.2,"[{""device_name"": ""E-24-2"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.24.2""}]",critical,"2022-10-01 00:15:01: npu_drvr[37]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface et-1-1-1, Detected Local Fault"
2469,1664583301,interface_local_fault,tun-100-2-4-1,"[{""device_name"": ""E-4-1"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-4-1""}]",critical,"2022-10-01 00:15:01: npu_drvr[3785]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-100-2, Detected Local Fault"
2468,1664583301,interface_down,tun-100-1-3-1,"[{""device_name"": ""E-3-1"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-3-1""}]",error,2022-10-01 00:15:01: if_mgr[1048]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-100-1 in device E-3-1
2467,1664583301,interface_down,tun-1-2-91-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-91-2"", ""link_id"": ""tun-1-2-91-2""}]",error,2022-10-01 00:15:01: if_mgr[3252]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-91-2 in device E-1-2
2466,1664583301,interface_optics_fault,tun-1-2-85-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-85-2"", ""link_id"": ""tun-1-2-85-2""}]",critical,2022-10-01 00:15:01: lda_server[372]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-85-2
2450,1664583301,bgp_session_down,tun-1-1-63-1,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.63.11/30"", ""remote_peer_address"": ""1.1.63.12/30"", ""remote_id"": ""E-63-1""}]",critical,2022-10-01 00:15:01: bgp_mgr[500]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.63.12/30 changed state to down in device E-1-1
2451,1664583301,interface_down,tun-1-1-83-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-83-1"", ""link_id"": ""tun-1-1-83-1""}]",error,2022-10-01 00:15:01: if_mgr[3223]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-83-1 in device E-1-1
2452,1664583301,bgp_session_down,tun-1-1-88-1,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.88.11/30"", ""remote_peer_address"": ""1.1.88.12/30"", ""remote_id"": ""E-88-1""}]",critical,2022-10-01 00:15:01: bgp_mgr[8020]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.88.12/30 changed state to down in device E-1-1
2453,1664583301,interface_down,tun-1-1-88-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-88-2"", ""link_id"": ""tun-1-1-88-2""}]",error,2022-10-01 00:15:01: if_mgr[4507]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-88-2 in device E-1-1
2454,1664583301,bgp_session_down,tun-1-1-90-1,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.90.11/30"", ""remote_peer_address"": ""1.1.90.12/30"", ""remote_id"": ""E-90-1""}]",critical,2022-10-01 00:15:01: bgp_mgr[4876]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.90.12/30 changed state to down in device E-1-1
2455,1664583301,interface_down,tun-1-1-91-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-91-2"", ""link_id"": ""tun-1-1-91-2""}]",error,2022-10-01 00:15:01: if_mgr[56]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-91-2 in device E-1-1
2456,1664583301,interface_down,tun-1-1-98-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-98-1"", ""link_id"": ""tun-1-1-98-1""}]",error,2022-10-01 00:15:01: if_mgr[5409]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-98-1 in device E-1-1
2448,1664583301,bgp_session_up,tun-1-1-52-2,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.52.21/30"", ""remote_peer_address"": ""1.1.52.22/30"", ""remote_id"": ""E-52-2""}]",info,2022-10-01 00:15:01: bgp_mgr[3835]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.52.22/30 changed state to up in device E-1-1
2457,1664583301,interface_down,tun-1-2-12-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-12-1"", ""link_id"": ""tun-1-2-12-1""}]",error,2022-10-01 00:15:01: if_mgr[8541]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-12-1 in device E-1-2
2459,1664583301,bgp_session_up,tun-1-2-17-1,"[{""device_name"": ""E-1-2"", ""local_address"": ""1.2.17.11/30"", ""remote_peer_address"": ""1.2.17.12/30"", ""remote_id"": ""E-17-1""}]",info,2022-10-01 00:15:01: bgp_mgr[7244]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.2.17.12/30 changed state to up in device E-1-2
